time;direction;foc_core.angle_rad;foc_core.duty_cycles.a;foc_core.duty_cycles.b;foc_core.duty_cycles.c;foc_core.i_abc.a;foc_core.i_abc.b;foc_core.i_abc.c;foc_core.i_dq.d;foc_core.i_dq.q;foc_core.id_target;foc_core.iq_target;foc_core.speed_measured;foc_core.speed_target;foc_core.v_dq.d;foc_core.v_dq.q;hall_debug.combined_state;hall_debug.h1;hall_debug.h2;hall_debug.h3;
0;-1;3,1415927410125732;0,9630089402198792;0,020688951015472412;0,7465413212776184;0,061276838183403015;-2,9237496852874756;6,63389778137207;-0,6801772713661194;0,042889658361673355;0;4;-0,011269854381680489;1000;-9,736512184143066;11,847168922424316;1;0;0;1;
0,005;-1;3,1415927410125732;0,9330127239227295;0,06698733568191528;0,7354849576950073;-1,2796741724014282;-0,0033131546806544065;-0,8509299159049988;-0,2353425920009613;-0,23999051749706268;0;4;-0,011269854381680489;1000;-9,823710441589355;9,772139549255371;1;0;0;1;
0,008;-1;3,1415927410125732;0,98148512840271;0,018514931201934814;0,8195062875747681;0,003254918847233057;0,8412281274795532;-1,7212586402893066;0,04187323898077011;-0,9546352028846741;0;4;-0,011269854381680489;1000;-8,59990406036377;9,968300819396973;1;0;0;1;
0,012;-1;3,1415927410125732;0,9832761287689209;0,03480195999145508;0,8174467086791992;-0,06766075640916824;0,27390268445014954;-0,03217616304755211;-0,05482995882630348;1,081357717514038;0;4;-0,011269854381680489;1000;-9,205632209777832;10,356463432312012;1;0;0;1;
0,015;-1;3,1415927410125732;0,9749917984008789;0,019948720932006836;0,7421823740005493;0,7381992340087891;-0,0033131546806544065;0,000058235833421349525;-0,9316056370735168;-1,695334553718567;0;4;-0,011269854381680489;1000;-9,60888957977295;4,562284469604492;1;0;0;1;
0,018;-1;3,1415927410125732;0,9330127239227295;0,022485673427581787;0,7567881941795349;0,6286022663116455;0,003133725142106414;-1,656789779663086;-1,1121182441711426;-0,09855043888092041;0;4;-0,011269854381680489;1000;-9,53302001953125;9,829900741577148;1;0;0;1;
0,022;-1;3,1415927410125732;0,9795783758163452;0,030779540538787842;0,7991594672203064;-0,5576236248016357;-0,19671954214572906;-0,19334815442562103;-0,09351123869419098;1,3121284246444702;0;4;-0,011269854381680489;1000;-9,21847915649414;10,345029830932617;1;0;0;1;
0,025;-1;3,1415927410125732;0,9691531658172607;0,011342108249664307;0,7373642325401306;0,8091148734092712;0,25456205010414124;-0,12243247777223587;-0,5770272016525269;-0,8280835151672363;0;4;-0,011269854381680489;1000;-8,608964920043945;10,857519149780273;1;0;0;1;
0,029;-1;3,1415927410125732;0,9811543226242065;0,01884561777114868;0,8082380294799805;-0,04187323898077011;-0,029100673273205757;-1,5085115432739258;-0,493217796087265;-0,4409843385219574;0;4;-0,011269854381680489;1000;-9,475044250488281;10,110565185546875;1;0;0;1;
0,032;-1;3,1415927410125732;0,9656189680099487;0,020851552486419678;0,7474880218505859;-0,2546202838420868;0,3061370849609375;-0,9605268836021423;-0,016148678958415985;-1,5613387823104858;0;4;-0,011269854381680489;1000;-8,308460235595703;9,698890686035156;1;0;0;1;
0,036;-1;3,1415927410125732;0,9788035750389099;0,0018489658832550049;0,4255916476249695;-3,6585729122161865;-2,859280824661255;-0,17400752007961273;-0,02904243767261505;-1,669279932975769;0;4;-0,011269854381680489;1000;-9,677556991577148;9,916899681091309;1;0;0;1;
0,039;-1;3,1415927410125732;0,9831422567367554;0,016857802867889404;0,8247080445289612;0,725305438041687;0,02892124466598034;5,8925065994262695;-0,486770898103714;-0,1357715129852295;0;4;-0,011269854381680489;1000;-9,54631233215332;0;1;0;0;1;
0,042;-1;3,1415927410125732;0,9818559288978577;0,018144071102142334;0,8072559833526611;-2,9816503524780273;-0,022653793916106224;-2,3917341232299805;-0,9702869057655334;0,020557010546326637;0;4;-0,011269854381680489;1000;-9,718003273010254;10,957112312316895;1;0;0;1;
0,045;-1;3,1415927410125732;0,962457537651062;0,01923656463623047;0,7895916104316711;0,016148678958415985;-0,5255104303359985;1,5021812915802002;-0,493217796087265;-1,032799482345581;0;4;-0,011269854381680489;1000;-8,640129089355469;10,03199291229248;1;0;0;1;
0,048;-1;3,1415927410125732;0,9821653962135315;0,04362720251083374;0,8537958264350891;0,28047075867652893;0,04826188459992409;0,8059182167053223;-1,3442059755325317;0,009390688501298428;0;4;-0,011269854381680489;1000;-8,356610298156738;11,052921295166016;1;0;0;1;
0,051;-1;3,1415927410125732;0,9804548025131226;0,002161949872970581;0,7729859352111816;0,26757699251174927;0,19654011726379395;-0,4189889430999756;-0,8477962017059326;0,061500199139118195;0;4;-0,011269854381680489;1000;-8,263946533203125;11,122373580932617;1;0;0;1;
0,054;-1;3,1415927410125732;0,9806300401687622;0,03224605321884155;0,7400212287902832;0,18376755714416504;0,016027484089136124;0,03229263424873352;0,6607736945152283;0,6979805827140808;0;4;-0,011269854381680489;1000;-9,603976249694824;10,871476173400879;1;0;0;1;
0,057;-1;3,1415927410125732;0,9701236486434937;0,015431106090545654;0,7134920954704285;0,18376755714416504;0,11273068189620972;7,77499532699585;-0,8542430400848389;0,2066624015569687;0;4;-0,011269854381680489;1000;-8,839938163757324;10,670309066772461;1;0;0;1;
0,06;-1;3,1415927410125732;0,9933426380157471;0,006657421588897705;0,7309433221817017;-0,022532600909471512;-0,009760034270584583;-1,1926145553588867;-0,009701798669993877;-0,0241082813590765;0;4;-0,011269854381680489;1000;-8,986001014709473;10,024803161621094;1;0;0;1;
0,063;-1;3,1415927410125732;0,9999992847442627;0,027337372303009033;0,7824358344078064;-0,13212956488132477;0,9314844012260437;-2,4175217151641846;0,24817340075969696;-0,8094729781150818;0;4;-0,011269854381680489;1000;-8,814972877502441;10,030759811401367;1;0;0;1;
0,066;-1;3,1415927410125732;0,9804748296737671;0,019525110721588135;0,5684369802474976;-3,7552759647369385;-0,029100673273205757;1,8309721946716309;-0,19021444022655487;-0,09110621362924576;0;4;-0,011269854381680489;1000;-9,561408996582031;0;1;0;0;1;
0,069;-1;3,1415927410125732;0,9869709610939026;0,02913123369216919;0,7912864685058594;0,4480896294116974;0,37705275416374207;0,16123023629188538;0,14502331614494324;0,12477602809667587;0;4;-0,011269854381680489;1000;-8,890687942504883;9,493754386901855;1;0;0;1;
0,073;-1;3,1415927410125732;0,9957674145698547;0,027560651302337646;0,728463888168335;-1,6278057098388672;0,05470876395702362;3,565182685852051;0,11278891563415527;-0,5563697218894958;0;4;-0,011269854381680489;1000;-8,859625816345215;10,746654510498047;1;0;0;1;
0,076;-1;3,1415927410125732;0,9820554852485657;0,04791980981826782;0,8699601292610168;-1,0024583339691162;0,3061370849609375;0,05808015540242195;0,009638841263949871;-0,7499192953109741;0;4;-0,011269854381680489;1000;-8,520753860473633;9,894457817077637;1;0;0;1;
0,078;-1;3,1415927410125732;0,9748496413230896;0,02118206024169922;0,4311012625694275;0,06772371381521225;0,05470876395702362;6,865984916687012;-1,1830339431762695;-0,00549774244427681;0;4;-0,011269854381680489;1000;-8,268340110778809;11,119107246398926;1;0;0;1;
0,081;-1;3,1415927410125732;0,9433807134628296;0,01992720365524292;0,8556884527206421;0,08706435561180115;0,061155643314123154;2,6884071826934814;3,6392321586608887;5,395280361175537;0;4;-0,011269854381680489;1000;-9,664036750793457;9,930074691772461;1;0;0;1;
0,084;-1;3,1415927410125732;0,9800599217414856;0,019939959049224854;0,8625758290290833;0,02904243767261505;-0,25474146008491516;-0,5350327491760254;0,6930081248283386;0,0875549465417862;0;4;-0,011269854381680489;1000;-9,771389961242676;11,005427360534668;1;0;0;1;
0,087;-1;3,1415927410125732;0,9533751010894775;0,018875300884246826;0,839213490486145;0,5705803632736206;0,5446716547012329;-0,07730431854724884;-0,04193619638681412;-0,057607248425483704;0;4;-0,011269854381680489;1000;-10,166664123535156;13,856406211853027;1;0;0;1;
0,09;-1;3,1415927410125732;0,9837608337402344;0,01623910665512085;0,8132128715515137;-2,7946908473968506;-2,401552438735962;-0,05151680111885071;-0,009701798669993877;-1,2040164470672607;0;4;-0,011269854381680489;1000;-10,100173950195312;9,48612117767334;1;0;0;1;
0,093;-1;3,1415927410125732;0,9797077178955078;0,06698733568191528;0,06698733568191528;0,05482995882630348;0,016027484089136124;-1,2957645654678345;-0,7768805027008057;-0,04271881654858589;0;4;-0,011269854381680489;1000;-8,584880828857422;10,876571655273438;1;0;0;1;
0,096;-1;3,1415927410125732;0,966917097568512;0,018954813480377197;0,850761353969574;-0,24172651767730713;0,2481151521205902;-0,25781697034835815;-0,003254918847233057;-0,39631906151771545;0;4;-0,011269854381680489;1000;-9,061898231506348;9,980413436889648;1;0;0;1;
0,099;-1;3,1415927410125732;0,9330127239227295;0,018940508365631104;0,6869639158248901;0,4738771319389343;0,1707525998353958;0,16123023629188538;-0,10640499740839005;3,8431615829467773;0;4;-0,011269854381680489;1000;-9,72529125213623;9,870091438293457;1;0;0;1;
0,102;-1;3,1415927410125732;0,9425449371337891;0,020251572132110596;0,31511664390563965;0,9573931097984314;0,08694316446781158;1,8696534633636475;-0,17087379097938538;0,009390688501298428;0;4;-0,011269854381680489;1000;-9,751510620117188;10,320632934570312;1;0;0;1;
0,105;-1;3,1415927410125732;0,9625265002250671;0,03747349977493286;0,7342860698699951;1,3055245876312256;-0,06133507192134857;-0,9992081522941589;1,937255859375;-0,23626841604709625;0;4;-0,011269854381680489;1000;-9,635865211486816;9,957414627075195;1;0;0;1;
0,107;-1;3,1415927410125732;0,9796755313873291;0,06698733568191528;0,06698733568191528;-0,022532600909471512;0,750971794128418;-2,114518404006958;-0,09351123869419098;-0,08738411962985992;0;4;-0,011269854381680489;1000;-10,64971923828125;9,737798690795898;1;0;0;1;
0,111;-1;3,1415927410125732;0,9807875752449036;0,03334522247314453;0,7382774949073792;0,6801772713661194;0,09983692318201065;0,019398868083953857;-0,003254918847233057;-1,0402437448501587;0;4;-0,011269854381680489;1000;-8,508366584777832;9,800592422485352;1;0;0;1;
0,113;-1;3,1415927410125732;0,9634914994239807;0,03650850057601929;0,7409678101539612;-0,07410763949155807;0,9701656699180603;-2,520671844482422;0,13212956488132477;0,17688553035259247;0;4;-0,011269854381680489;1000;-8,668325424194336;10,032585144042969;1;0;0;1;
0,116;-1;3,1415927410125732;0,9484468102455139;0,020213067531585693;0,7437487244606018;0,04193619638681412;-1,318476676940918;3,1525826454162598;-1,4666966199874878;-1,8404968976974487;0;4;-0,011269854381680489;1000;-9,658934593200684;10,693254470825195;1;0;0;1;
0,119;-1;3,1415927410125732;0,9772944450378418;0,02159970998764038;0,751792311668396;0,5963678359985352;0,5253310203552246;-0,1095387190580368;-0,022595558315515518;-0,04644092917442322;0;4;-0,011269854381680489;1000;-9,95034408569336;10,911096572875977;1;0;0;1;
0,122;-1;3,1415927410125732;0,9989341497421265;0,0010659098625183105;0,7784455418586731;0,003254918847233057;0,47375595569610596;-1,1797207593917847;-0,009701798669993877;-0,009219849482178688;0;4;-0,011269854381680489;1000;-8,449968338012695;9,916465759277344;1;0;0;1;
0,126;-1;3,1415927410125732;0,9438316822052002;0,01853734254837036;0,8188782930374146;1,0798838138580322;0,6929498910903931;0,03873951733112335;0,01608572155237198;-1,0588542222976685;0;4;-0,011269854381680489;1000;-9,666730880737305;9,927452087402344;1;0;0;1;
0,128;-1;3,1415927410125732;0,944076418876648;0,01983720064163208;0,7415184378623962;0,003254918847233057;0,016027484089136124;-1,3473396301269531;0,6607736945152283;-0,6680328845977783;0;4;-0,011269854381680489;1000;-9,747038841247559;9,848615646362305;1;0;0;1;
0,131;-1;3,1415927410125732;0,981127142906189;0,01887291669845581;0,7995238900184631;-0,022532600909471512;0,8541218638420105;-2,3401591777801514;-0,216001957654953;-0,27721160650253296;0;4;-0,011269854381680489;1000;-9,782669067382812;11,628661155700684;1;0;0;1;
0,134;-1;3,1415927410125732;0,9799491763114929;0,02005082368850708;0,6675888895988464;0,02904243767261505;0,39639338850975037;-0,23202943801879883;-0,6608366370201111;0,024279121309518814;0;4;-0,011269854381680489;1000;-9,742387771606445;10,975821495056152;1;0;0;1;
0,137;-1;3,1415927410125732;0,9852840304374695;0,014715969562530518;0,7552281022071838;0,6801772713661194;0,1707525998353958;0,006505115423351526;-0,17087379097938538;0,09872127324342728;0;4;-0,011269854381680489;1000;-8,856083869934082;10,656911849975586;1;0;0;1;
0,14;-1;3,1415927410125732;0,9796427488327026;0,06698733568191528;0,06698733568191528;0,4158552289009094;-0,19027267396450043;-1,463383436203003;0,9573301672935486;-0,2846558094024658;0;4;-0,011269854381680489;1000;-9,272499084472656;9,972352981567383;1;0;0;1;
0,143;-1;3,1415927410125732;0,9817042946815491;0,050998568534851074;0,8810421824455261;0,2353425920009613;0,4028402864933014;0,06452703475952148;0,03542635962367058;-0,630811870098114;0;4;-0,011269854381680489;1000;-8,841562271118164;10,668963432312012;1;0;0;1;
0,146;-1;3,1415927410125732;0,9884660840034485;0,020330607891082764;0,06698733568191528;0,36428019404411316;0,18364636600017548;0,13544270396232605;0,048320118337869644;-1,606003999710083;0;4;-0,011269854381680489;1000;-7,820390701293945;10,029919624328613;1;0;0;1;
0,149;-1;3,1415927410125732;0,9684749245643616;0,017919719219207764;0,729773759841919;0,5576865673065186;-0,3063164949417114;0,6447461843490601;-0,6608366370201111;0,0019464731449261308;0;4;-0,011269854381680489;1000;-9,637584686279297;10,782280921936035;1;0;0;1;
0,152;-1;3,1415927410125732;0,9798027276992798;0,00874239206314087;0,6612386703491211;-0,06121388077735901;0,44796842336654663;-1,4827241897583008;0,03542635962367058;0,05405598133802414;0;4;-0,011269854381680489;1000;-8,232593536376953;9,815044403076172;1;0;0;1;
0,155;-1;3,1415927410125732;0,9993917942047119;0,0006082057952880859;0,7470766305923462;-0,20304523408412933;0,5317778587341309;-0,006388643756508827;-0,24178947508335114;-0,02038617618381977;0;4;-0,011269854381680489;1000;-9,763543128967285;11,004229545593262;1;0;0;1;
0,158;-1;3,1415927410125732;0,9966486692428589;0,0033513903617858887;0,7877876162528992;0,1773206740617752;0,08694316446781158;0,5351492762565613;-0,09351123869419098;5,205452919006348;0;4;-0,011269854381680489;1000;-9,665533065795898;9,928618431091309;1;0;0;1;
0,161;-1;3,1415927410125732;0,9798648357391357;0,020135104656219482;0,8281770944595337;0,003254918847233057;0,003133725142106414;-1,3279989957809448;0,009638841263949871;0,01683490350842476;0;4;-0,011269854381680489;1000;-8,52551555633545;9,793177604675293;1;0;0;1;
0,164;-1;3,1415927410125732;0,9976332187652588;0,023655831813812256;0,7483459711074829;0,6479429006576538;-0,04199443385004997;0,08386766910552979;-1,3119715452194214;-1,758610486984253;0;4;-0,011269854381680489;1000;-9,480917930603027;9,843278884887695;1;0;0;1;
0,167;-1;3,1415927410125732;0,9632982015609741;0,02113896608352661;0,06698733568191528;-0,048320118337869644;0,016027484089136124;-2,3014779090881348;3,117034912109375;-0,07993989437818527;0;4;-0,011269854381680489;1000;-8,24837875366211;11,133923530578613;1;0;0;1;
0,17;-1;3,1415927410125732;0,98226398229599;0,017736047506332397;0,8988491296768188;1,5053778886795044;-0,048441313207149506;-0,6317359805107117;0,022532600909471512;-0,995578408241272;0;4;-0,011269854381680489;1000;-9,548050880432129;10,04164981842041;1;0;0;1;
0,173;-1;3,1415927410125732;0,9827172160148621;0,05196911096572876;0,728493332862854;-3,529635190963745;0,041815005242824554;-1,8566431999206543;-0,8477962017059326;0,1396644562482834;0;4;-0,011269854381680489;1000;-8,97625732421875;10,555889129638672;1;0;0;1;
0,176;-1;3,1415927410125732;0,9682744741439819;0,03172558546066284;0,6883254051208496;-0,0805545225739479;-0,06133507192134857;-1,9662401676177979;-0,6672835350036621;-0,04271881654858589;0;4;-0,011269854381680489;1000;-13,856406211853027;0;1;0;0;1;
0,179;-1;3,1415927410125732;0,9806166887283325;5,960464477539063e-8;0,7342621088027954;0,04838307574391365;0,02892124466598034;-1,2312958240509033;-0,4674302637577057;-0,7945845723152161;0;4;-0,011269854381680489;1000;-9,537935256958008;0;1;0;0;1;
0,181;-1;3,1415927410125732;0,9793394207954407;0,020660579204559326;0,5602173209190369;0,5318990349769592;0,42862778902053833;1,61822509765625;-0,519005298614502;-0,5563697218894958;0;4;-0,011269854381680489;1000;-8,84065055847168;9,32774543762207;1;0;0;1;
0,184;-1;3,1415927410125732;0,9330127239227295;0,06698733568191528;0,7286778688430786;-0,1192357987165451;-0,009760034270584583;-0,6704172492027283;0,009638841263949871;0,01683490350842476;0;4;-0,011269854381680489;1000;-8,294772148132324;11,099403381347656;1;0;0;1;
0,187;-1;3,1415927410125732;0,9711655974388123;0,022951185703277588;0,7180638313293457;-0,09989515691995621;0,49309659004211426;0,5415961742401123;0,048320118337869644;-0,5340370535850525;0;4;-0,011269854381680489;1000;-9,794361114501953;9,801555633544922;1;0;0;1;
0,19;-1;3,1415927410125732;0,981747031211853;0,018252909183502197;0,8748457431793213;0,14508627355098724;0,12562444806098938;7,568695068359375;0,26751402020454407;0,4337109625339508;0;4;-0,011269854381680489;1000;-9,231430053710938;10,333475112915039;1;0;0;1;
0,193;-1;3,1415927410125732;0,9786419868469238;0,021358013153076172;0,7252907752990723;0,4158552289009094;-0,05488819256424904;0,11610206961631775;-0,725305438041687;-0,6233676075935364;0;4;-0,011269854381680489;1000;-9,740102767944336;11,022274017333984;1;0;0;1;
0,196;-1;3,1415927410125732;0,9800738096237183;0,019926249980926514;0,7437261343002319;-0,10634204000234604;0,16430571675300598;-0,8186955451965332;-0,1386393904685974;5,067734718322754;0;4;-0,011269854381680489;1000;-13,856406211853027;9,894966125488281;1;0;0;1;
0,199;-1;3,1415927410125732;0,9699377417564392;0,03006225824356079;0,6974053382873535;0,022595558315515518;-1,1508578062057495;-0,19334815442562103;0,7832643985748291;-0,7573635578155518;0;4;-0,011269854381680489;1000;-9,873414039611816;9,721918106079102;1;0;0;1;
0,202;-1;3,1415927410125732;0,9944579601287842;0,01543658971786499;0,7769785523414612;0,6930710673332214;0,6607154607772827;-0,03217616304755211;-0,7639867663383484;-0,9732457399368286;0;4;-0,011269854381680489;1000;-9,50114917755127;0;1;0;0;1;
0,205;-1;3,1415927410125732;0,9827693700790405;0,017230570316314697;0,7975859642028809;0,5963678359985352;0,003133725142106414;-1,895324468612671;-1,5247185230255127;0,09872127324342728;0;4;-0,011269854381680489;1000;-8,811507225036621;10,693799018859863;1;0;0;1;
0,208;-1;3,1415927410125732;0,9801301956176758;0,06698733568191528;0,7356927394866943;0,6092616319656372;0,4221809208393097;0,000058235833421349525;0,09344828128814697;-0,5042601823806763;0;4;-0,011269854381680489;1000;-9,615734100341797;9,976856231689453;1;0;0;1;
0,211;-1;3,1415927410125732;0,9330127239227295;0,06698733568191528;0,7304295301437378;0,8542430400848389;-0,022653793916106224;0,019398875534534454;0,5124954581260681;0,4485993981361389;0;4;-0,011269854381680489;1000;-9,694464683532715;11,565732955932617;1;0;0;1;
0,214;-1;3,1415927410125732;0,9805957674980164;0,009469926357269287;0,667752742767334;0,38362082839012146;0,33192458748817444;-0,1869012713432312;-0,14508627355098724;0,009390688501298428;0;4;-0,011269854381680489;1000;-7,801090240478516;11,451767921447754;1;0;0;1;
0,217;-1;3,1415927410125732;0,9670067429542542;0,03299325704574585;0,7291511297225952;-2,9880974292755127;0,016027484089136124;-1,9211119413375854;-0,6157085299491882;1,2451305389404297;0;4;-0,011269854381680489;1000;-9,302444458007812;10,26959228515625;1;0;0;1;
0,22;-1;3,1415927410125732;0,9813991785049438;0,055016934871673584;0,7376956343650818;0,003254918847233057;0,003133725142106414;-1,0378894805908203;-0,6028147339820862;-0,10227254778146744;0;4;-0,011269854381680489;1000;-10,147064208984375;9,435946464538574;1;0;0;1;
0,223;-1;3,1415927410125732;0,9825419187545776;0,04295247793197632;0,8511731624603271;-0,03542635962367058;0,2610089182853699;-0,2255825698375702;0,048320118337869644;-0,5824244618415833;0;4;-0,011269854381680489;1000;-9,062485694885254;9,680373191833496;1;0;0;1;
0,226;-1;3,1415927410125732;0,9816156029701233;0,018384277820587158;0,8449804186820984;0,009701798669993877;0,003133725142106414;-1,9275588989257812;1,6664869785308838;-0,4298180341720581;0;4;-0,011269854381680489;1000;-9,4350004196167;10,147943496704102;1;0;0;1;
0,229;-1;3,1415927410125732;0,9543806314468384;0,019730806350708008;0,06698733568191528;0,016148678958415985;0,5446716547012329;-1,3473396301269531;0,5318360924720764;1,211631417274475;0;4;-0,011269854381680489;1000;-10,855353355407715;9,595210075378418;1;0;0;1;
0,231;-1;3,1415927410125732;0,9803590178489685;0,0018104910850524902;0,5736314058303833;0,12574563920497894;0,14496508240699768;4,654705047607422;0,022532600909471512;0,024279121309518814;0;4;-0,011269854381680489;1000;-8,255208969116211;13,856406211853027;1;0;0;1;
0,234;-1;3,1415927410125732;0,9650222063064575;0,03497779369354248;0,7415810823440552;0,4480896294116974;-0,048441313207149506;-2,204774856567383;-0,22889570891857147;-0,35537585616111755;0;4;-0,011269854381680489;1000;-9,713114738464355;9,882075309753418;1;0;0;1;
0,237;-1;3,1415927410125732;0,9780002236366272;0,021999776363372803;0,4434618353843689;0,016148678958415985;-0,009760034270584583;-0,7671204805374146;-0,05482995882630348;-0,050163038074970245;0;4;-0,011269854381680489;1000;-13,856406211853027;0;1;0;0;1;
0,24;-1;3,1415927410125732;0,9808094501495361;0,019190609455108643;0,7756187915802002;-0,022532600909471512;-0,009760034270584583;-1,7470462322235107;-0,061276838183403015;-0,06132935732603073;0;4;-0,011269854381680489;1000;-13,856406211853027;9,957132339477539;1;0;0;1;
0,243;-1;3,1415927410125732;0,9800748229026794;0,00004976987838745117;0,7747151255607605;0,7704336047172546;0,6478217244148254;-0,03217616304755211;-0,5770272016525269;-0,07249568402767181;0;4;-0,011269854381680489;1000;-12,660783767700195;5,630680084228516;1;0;0;1;
0,246;-1;3,1415927410125732;0,9811742305755615;0,032234787940979004;0,8059202432632446;0,5447928309440613;0,4802028238773346;1,4570530652999878;-0,40296146273612976;-0,06505146622657776;0;4;-0,011269854381680489;1000;-9,461053848266602;10,123658180236816;1;0;0;1;
0,249;-1;3,1415927410125732;0,9806288480758667;0,019371092319488525;0,6537628173828125;0,9573931097984314;0,6155872941017151;0,006505114957690239;-0,7897742390632629;-1,4943407773971558;0;4;-0,011269854381680489;1000;-9,639033317565918;13,856406211853027;1;0;0;1;
0,252;-1;3,1415927410125732;0,9727851152420044;0,02721494436264038;0,7323193550109863;-3,168609857559204;0,03536812588572502;-0,08375120162963867;0,847733199596405;-0,28837794065475464;0;4;-0,011269854381680489;1000;-9,313446998596191;10,017099380493164;1;0;0;1;
0,255;-1;3,1415927410125732;0,9810116291046143;0,010189235210418701;0,6739437580108643;0,7639867663383484;0,8799093961715698;-0,1482200026512146;1,4343992471694946;1,9113878011703491;0;4;-0,011269854381680489;1000;-9,26059341430664;10,085847854614258;1;0;0;1;
0,258;-1;3,1415927410125732;0,9865203499794006;0,032594263553619385;0,7361254096031189;0,04838307574391365;0,04826188459992409;7,762101650238037;-0,5447928309440613;-0,8988035321235657;0;4;-0,011269854381680489;1000;-9,693416595458984;9,901397705078125;1;0;0;1;
0,26;-1;3,1415927410125732;0,9814267754554749;0,018573224544525146;0,9075480103492737;-0,03542635962367058;0,17719948291778564;-0,8186954855918884;-0,07417059689760208;-0,11343886703252792;0;4;-0,011269854381680489;1000;-8,37955379486084;9,645668983459473;1;0;0;1;
0,263;-1;3,1415927410125732;0,9804896116256714;0,0008663535118103027;0,5509582757949829;0,009701798669993877;0,022474365308880806;-0,48990461230278015;-0,5899209976196289;-0,5005381107330322;0;4;-0,011269854381680489;1000;-9,620849609375;9,971922874450684;1;0;0;1;
0,266;-1;3,1415927410125732;0,9753662347793579;0,01696830987930298;0,9022449851036072;0,5512397289276123;0,3254777193069458;-0,21268880367279053;-0,05482995882630348;-1,5873936414718628;0;4;-0,011269854381680489;1000;-9,701414108276367;9,893561363220215;1;0;0;1;
0,269;-1;3,1415927410125732;0,9591257572174072;0,018388688564300537;0,8782042860984802;-2,4014313220977783;0,6607154607772827;0,04518639296293259;0,08700139820575714;-0,4670391082763672;0;4;-0,011269854381680489;1000;-8,84202766418457;10,846944808959961;1;0;0;1;
0,272;-1;3,1415927410125732;0,9838757514953613;0,025155484676361084;0,7712345123291016;0,8735836744308472;0,957271933555603;-0,12243248522281647;0,24172651767730713;-1,185405969619751;0;4;-0,011269854381680489;1000;-9,585552215576172;10,005857467651367;1;0;0;1;
0,275;-1;3,1415927410125732;0,9686694145202637;0,020304977893829346;0,20705759525299072;0,035489317029714584;0,8928031325340271;-0,05796368420124054;0,0805545225739479;-0,31815478205680847;0;4;-0,011269854381680489;1000;-8,970793724060059;10,002413749694824;1;0;0;1;
0,277;-1;3,1415927410125732;0,9576988220214844;0,042301177978515625;0,7320873737335205;0,02904243767261505;0,016027484089136124;-1,824408769607544;-0,20955507457256317;-0,2809337079524994;0;4;-0,011269854381680489;1000;-9,696755409240723;11,519081115722656;1;0;0;1;
0,28;-1;3,1415927410125732;0,9777669906616211;0,017252326011657715;0,8796941041946411;0,15153315663337708;-3,1816248893737793;6,994922637939453;0,12568268179893494;-0,4447064995765686;0;4;-0,011269854381680489;1000;-9,512839317321777;9,013700485229492;1;0;0;1;
0,283;-1;3,1415927410125732;0,9330127239227295;0,016705334186553955;0,7219883799552917;0,04838307574391365;1,0604220628738403;-2,09517765045166;-0,05482995882630348;-0,07993989437818527;0;4;-0,011269854381680489;1000;-8,77845573425293;10,047836303710938;1;0;0;1;
0,286;-1;3,1415927410125732;0,9818485975265503;0,03715234994888306;0,8275914192199707;-0,022532600909471512;0,22232763469219208;-0,5092452764511108;-0,6801772713661194;-0,02783038839697838;0;4;-0,011269854381680489;1000;-9,016229629516602;10,521767616271973;1;0;0;1;
0,289;-1;3,1415927410125732;0,965601921081543;0,020006239414215088;0,2062762975692749;0,016148678958415985;0,016027484089136124;-1,7857275009155273;-0,5834740996360779;0,0019464734941720963;0;4;-0,011269854381680489;1000;-8,77107048034668;10,726990699768066;1;0;0;1;
0,292;-1;3,1415927410125732;0,97929447889328;0,06698733568191528;0,06698733568191528;1,0798838138580322;0,016027484089136124;-0,045069921761751175;-0,1773206740617752;-0,2437126189470291;0;4;-0,011269854381680489;1000;-9,491131782531738;3,76424503326416;1;0;0;1;
0,295;-1;3,1415927410125732;0,9821572303771973;0,029469311237335205;0,7929209470748901;-0,338429719209671;-0,3256571590900421;-0,7090985774993896;-1,4731435775756836;-0,08738411962985992;0;4;-0,011269854381680489;1000;-13,856406211853027;0;1;0;0;1;
0,298;-1;3,1415927410125732;0,9936437606811523;0,006356179714202881;0,7314411401748657;-3,594104051589966;-2,807705879211426;-0,10309183597564697;-0,009701798669993877;-0,009219849482178688;0;4;-0,011269854381680489;1000;-8,448141098022461;10,030641555786133;1;0;0;1;
0,301;-1;3,1415927410125732;0,980653703212738;0,019346296787261963;0,8388838171958923;-2,3176217079162598;0,003133725142106414;-0,9798675179481506;-0,003254918847233057;-1,1146858930587769;0;4;-0,011269854381680489;1000;-8,945077896118164;10,582324028015137;1;0;0;1;
0,303;-1;3,1415927410125732;0,9906747937202454;0,03960782289505005;0,7348189353942871;0,3707270622253418;0,00958060473203659;-0,9605268239974976;3,9938106536865234;-0,02783038839697838;0;4;-0,011269854381680489;1000;-8,443202018737793;10,986916542053223;1;0;0;1;
0,306;-1;3,1415927410125732;0,9634036421775818;0,0199548602104187;0,7422187328338623;0,035489317029714584;0,8412281274795532;-0,05151680111885071;-0,42230209708213806;0,12477602809667587;0;4;-0,011269854381680489;1000;-8,891559600830078;10,627331733703613;1;0;0;1;
